iid,gender,pid,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec
142,0,160,29,1,16,18,18,18,14,16,15.3846153846154,23.0769230769231,20.5128205128205,17.948717948718,23.0769230769231,,6,7,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,161,22,2,16.67,18.75,18.75,18.75,18.75,8.33,20,17.5,20,17.5,15,10,7,6,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,162,27,4,15.22,15.22,19.57,17.39,13.04,19.57,16.2162162162162,18.9189189189189,18.9189189189189,16.2162162162162,16.2162162162162,13.5135135135135,5,5,0,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,163,26,2,12,20,20,20,16,12,18.9189189189189,18.9189189189189,18.9189189189189,13.5135135135135,16.2162162162162,13.5135135135135,6,2,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,164,27,2,20.51,23.08,20.51,17.95,2.56,15.38,25.8064516129032,22.5806451612903,29.0322580645161,22.5806451612903,,,6,3,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,165,30,2,16.67,12.5,20.83,18.75,12.5,18.75,17.3913043478261,17.3913043478261,19.5652173913043,15.2173913043478,17.3913043478261,13.0434782608696,6,3,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,0
142,0,166,26,6,27.78,19.44,19.44,27.78,2.78,2.78,20,20,40,20,,,5,2,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,0
142,0,167,23,2,18.6,13.95,18.6,16.28,16.28,16.28,20.5882352941176,17.6470588235294,20.5882352941176,17.6470588235294,11.7647058823529,11.7647058823529,6,4,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,168,23,4,11.11,17.78,17.78,17.78,17.78,17.78,17.7777777777778,17.7777777777778,15.5555555555556,15.5555555555556,15.5555555555556,17.7777777777778,8,9,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,169,28,2,17.78,20,17.78,15.56,15.56,13.33,16.6666666666667,16.6666666666667,18.75,16.6666666666667,14.5833333333333,16.6666666666667,8,7,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,170,28,4,16.28,20.93,18.6,18.6,13.95,11.63,17.5,17.5,17.5,17.5,12.5,17.5,7,6,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,0
142,0,171,29,2,19.57,10.87,19.57,19.57,19.57,10.87,14.5833333333333,16.6666666666667,18.75,18.75,16.6666666666667,14.5833333333333,7,7,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,172,27,2,17.78,17.78,22.22,20,15.56,6.67,19.5121951219512,17.0731707317073,14.6341463414634,17.0731707317073,17.0731707317073,14.6341463414634,6,6,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
142,0,173,22,2,18.37,18.37,20.41,20.41,16.33,6.12,20.5128205128205,17.948717948718,17.948717948718,17.948717948718,12.8205128205128,12.8205128205128,7,5,1,24,13,2,1,4,50745,1,5,2,2,5,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6,14.2885711428857,14.2885711428857,21.4278572142786,21.4278572142786,19.048095190481,9.51904809519048,19.5680431956804,13.038696130387,17.3882611738826,19.5680431956804,15.2184781521848,15.2184781521848,9,9,9,10,7,,,,,,1
143,0,158,23,2,19.05,19.05,19.05,19.05,9.52,14.29,13.6363636363636,18.1818181818182,20.4545454545455,13.6363636363636,18.1818181818182,15.9090909090909,7,5,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,0
143,0,159,28,2,15.91,20.45,20.45,20.45,11.36,11.36,15.625,21.875,21.875,15.625,12.5,12.5,5,5,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,0
143,0,160,29,1,16,18,18,18,14,16,11.1111111111111,25,19.4444444444444,13.8888888888889,22.2222222222222,8.33333333333333,4,5,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,0
143,0,161,22,2,16.67,18.75,18.75,18.75,18.75,8.33,11.3636363636364,22.7272727272727,18.1818181818182,11.3636363636364,22.7272727272727,13.6363636363636,4,5,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,162,27,4,15.22,15.22,19.57,17.39,13.04,19.57,11.5384615384615,23.0769230769231,23.0769230769231,7.69230769230769,26.9230769230769,7.69230769230769,3,4,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,0
143,0,163,26,2,12,20,20,20,16,12,13.8888888888889,22.2222222222222,19.4444444444444,16.6666666666667,16.6666666666667,11.1111111111111,5,2,0,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,164,27,2,20.51,23.08,20.51,17.95,2.56,15.38,14.8148148148148,33.3333333333333,33.3333333333333,18.5185185185185,,,6,2,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,165,30,2,16.67,12.5,20.83,18.75,12.5,18.75,14.2857142857143,21.4285714285714,21.4285714285714,14.2857142857143,19.047619047619,9.52380952380952,6,5,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,166,26,6,27.78,19.44,19.44,27.78,2.78,2.78,13.6363636363636,31.8181818181818,31.8181818181818,22.7272727272727,,,5,2,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,167,23,2,18.6,13.95,18.6,16.28,16.28,16.28,11.1111111111111,25.9259259259259,22.2222222222222,14.8148148148148,18.5185185185185,7.40740740740741,3,4,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,0
143,0,168,23,4,11.11,17.78,17.78,17.78,17.78,17.78,15.1515151515152,15.1515151515152,15.1515151515152,18.1818181818182,18.1818181818182,18.1818181818182,6,6,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,169,28,2,17.78,20,17.78,15.56,15.56,13.33,14.2857142857143,18.3673469387755,18.3673469387755,16.3265306122449,16.3265306122449,16.3265306122449,7,7,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,170,28,4,16.28,20.93,18.6,18.6,13.95,11.63,14.7058823529412,20.5882352941176,20.5882352941176,14.7058823529412,20.5882352941176,8.82352941176471,4,4,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,0
143,0,171,29,2,19.57,10.87,19.57,19.57,19.57,10.87,11.3636363636364,18.1818181818182,20.4545454545455,13.6363636363636,15.9090909090909,20.4545454545455,6,7,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,172,27,2,17.78,17.78,22.22,20,15.56,6.67,,28.5714285714286,32.1428571428571,7.14285714285714,28.5714285714286,3.57142857142857,1,5,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,1
143,0,173,22,2,18.37,18.37,20.41,20.41,16.33,6.12,13.7931034482759,20.6896551724138,17.2413793103448,13.7931034482759,17.2413793103448,17.2413793103448,3,3,1,33,1,2,6,2,,1,7,4,1,4,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4,8.33083308330833,20.8320832083208,20.8320832083208,14.5814581458146,16.6716671667167,18.7518751875188,17.8582141785821,16.0683931606839,17.8582141785821,16.0683931606839,14.2885711428857,17.8582141785821,7,10,7,8,7,,,,,,0
144,0,158,23,2,19.05,19.05,19.05,19.05,9.52,14.29,18.3673469387755,18.3673469387755,18.3673469387755,14.2857142857143,14.2857142857143,16.3265306122449,9,7,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,159,28,2,15.91,20.45,20.45,20.45,11.36,11.36,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,14.5833333333333,18.75,9,7,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,160,29,1,16,18,18,18,14,16,12.5,16.6666666666667,18.75,18.75,18.75,14.5833333333333,7,6,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,161,22,2,16.67,18.75,18.75,18.75,18.75,8.33,16.2162162162162,21.6216216216216,27.027027027027,24.3243243243243,8.10810810810811,2.7027027027027,5,3,0,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,1
144,0,162,27,4,15.22,15.22,19.57,17.39,13.04,19.57,19.5121951219512,17.0731707317073,17.0731707317073,17.0731707317073,17.0731707317073,12.1951219512195,8,10,0,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,1
144,0,163,26,2,12,20,20,20,16,12,19.5121951219512,19.5121951219512,19.5121951219512,14.6341463414634,14.6341463414634,12.1951219512195,6,4,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,164,27,2,20.51,23.08,20.51,17.95,2.56,15.38,17.0731707317073,17.0731707317073,21.9512195121951,17.0731707317073,14.6341463414634,12.1951219512195,7,4,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,165,30,2,16.67,12.5,20.83,18.75,12.5,18.75,15.2173913043478,17.3913043478261,21.7391304347826,17.3913043478261,15.2173913043478,13.0434782608696,7,5,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,166,26,6,27.78,19.44,19.44,27.78,2.78,2.78,21.875,21.875,28.125,28.125,,,8,4,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,167,23,2,18.6,13.95,18.6,16.28,16.28,16.28,13.3333333333333,20,16.6666666666667,13.3333333333333,16.6666666666667,20,3,3,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,168,23,4,11.11,17.78,17.78,17.78,17.78,17.78,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,7,7,0,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,169,28,2,17.78,20,17.78,15.56,15.56,13.33,16.6666666666667,14.5833333333333,16.6666666666667,18.75,14.5833333333333,18.75,8,7,0,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,1
144,0,170,28,4,16.28,20.93,18.6,18.6,13.95,11.63,,,,,,,,,,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,171,29,2,19.57,10.87,19.57,19.57,19.57,10.87,15.0943396226415,16.9811320754717,16.9811320754717,16.9811320754717,15.0943396226415,18.8679245283019,8,9,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,172,27,2,17.78,17.78,22.22,20,15.56,6.67,11.7647058823529,20.5882352941176,23.5294117647059,14.7058823529412,17.6470588235294,11.7647058823529,4,5,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
144,0,173,22,2,18.37,18.37,20.41,20.41,16.33,6.12,14.2857142857143,20,17.1428571428571,17.1428571428571,17.1428571428571,14.2857142857143,4,4,1,23,10,2,5,2,29279,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,16,16,16,18,18,16,19.99600079984,15.5568886222755,15.5568886222755,17.7764447110578,15.5568886222755,15.5568886222755,7,8,8,9,9,,,,,,0
145,0,158,23,2,19.05,19.05,19.05,19.05,9.52,14.29,18.75,16.6666666666667,18.75,14.5833333333333,14.5833333333333,16.6666666666667,9,6,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,159,28,2,15.91,20.45,20.45,20.45,11.36,11.36,17.0212765957447,17.0212765957447,17.0212765957447,14.8936170212766,14.8936170212766,19.1489361702128,8,6,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,160,29,1,16,18,18,18,14,16,10.5263157894737,21.0526315789474,23.6842105263158,10.5263157894737,26.3157894736842,7.89473684210526,5,5,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,161,22,2,16.67,18.75,18.75,18.75,18.75,8.33,15.3846153846154,20.5128205128205,25.6410256410256,17.948717948718,12.8205128205128,7.69230769230769,4,2,0,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,1
145,0,162,27,4,15.22,15.22,19.57,17.39,13.04,19.57,13.8888888888889,16.6666666666667,19.4444444444444,19.4444444444444,16.6666666666667,13.8888888888889,6,3,0,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,163,26,2,12,20,20,20,16,12,17.1428571428571,20,17.1428571428571,22.8571428571429,14.2857142857143,8.57142857142857,5,3,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,1
145,0,164,27,2,20.51,23.08,20.51,17.95,2.56,15.38,11.1111111111111,22.2222222222222,25,22.2222222222222,,19.4444444444444,7,5,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,1
145,0,165,30,2,16.67,12.5,20.83,18.75,12.5,18.75,14.2857142857143,19.047619047619,21.4285714285714,14.2857142857143,19.047619047619,11.9047619047619,6,4,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,166,26,6,27.78,19.44,19.44,27.78,2.78,2.78,20,28,28,24,,,5,4,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,167,23,2,18.6,13.95,18.6,16.28,16.28,16.28,7.14285714285714,21.4285714285714,21.4285714285714,14.2857142857143,17.8571428571429,17.8571428571429,3,5,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,168,23,4,11.11,17.78,17.78,17.78,17.78,17.78,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,7,7,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,169,28,2,17.78,20,17.78,15.56,15.56,13.33,14,18,18,16,18,16,8,8,0,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
145,0,170,28,4,16.28,20.93,18.6,18.6,13.95,11.63,15.3846153846154,17.948717948718,15.3846153846154,15.3846153846154,15.3846153846154,20.5128205128205,6,5,1,24,10,2,9,7,38774,1,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,11.3611361136114,18.1818181818182,22.7322732273227,18.1818181818182,11.3611361136114,18.1818181818182,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,,,,,,0
